week,weekorder,date,ReportingLaboratory,test_sarscov2,pos_sarscov2,test_flu,pos_flu,pos_flua_h1,pos_flua_h3,pos_flua_uns,pos_flua,pos_flub,test_rsv,pos_rsv,test_hpiv,pos_hpiv_1,pos_hpiv_2,pos_hpiv_3,pos_hpiv_4,pos_hpiv_other,test_adv,pos_adv,test_hmpv,pos_hmpv,test_evrv,pos_evrv,test_hcov,pos_hcov
37,3,2024-09-14,PHOL - Orillia,25.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,2.0,9.0,0.0
37,3,2024-09-14,PHOL - Sudbury,8.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0
37,3,2024-09-14,PHOL - Timmins,37.0,13.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,28.0,0.0,28.0,5.0,28.0,0.0
37,3,2024-09-14,PHOL - Sault Ste. Marie,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0
37,3,2024-09-14,Sault Area Hospital,78.0,5.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,63.0,0.0,63.0,3.0,63.0,1.0
37,3,2024-09-14,PHOL - Thunder Bay,46.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,32.0,2.0,32.0,0.0
37,3,2024-09-14,Ontario,7089.0,1298.0,5653.0,19.0,7.0,7.0,11.0,19.0,0.0,5654.0,25.0,4132.0,2.0,3.0,1.0,0.0,46.0,4132.0,17.0,4155.0,6.0,4155.0,420.0,2762.0,10.0
37,3,2024-09-14,Manitoba,1118.0,183.0,424.0,3.0,0.0,0.0,3.0,3.0,0.0,424.0,0.0,80.0,1.0,0.0,1.0,1.0,0.0,80.0,1.0,100.0,0.0,80.0,21.0,100.0,1.0
37,3,2024-09-14,Saskatchewan,1491.0,190.0,938.0,9.0,1.0,0.0,6.0,7.0,2.0,847.0,4.0,354.0,0.0,3.0,1.0,0.0,0.0,354.0,1.0,354.0,0.0,354.0,53.0,354.0,0.0
37,3,2024-09-14,Alberta,3571.0,415.0,1087.0,8.0,5.0,0.0,1.0,6.0,2.0,935.0,3.0,934.0,3.0,2.0,0.0,0.0,0.0,932.0,9.0,845.0,7.0,912.0,147.0,934.0,4.0
37,3,2024-09-14,Prairies,6180.0,788.0,2449.0,20.0,6.0,0.0,10.0,16.0,4.0,2206.0,7.0,1368.0,4.0,5.0,2.0,1.0,0.0,1366.0,11.0,1299.0,7.0,1346.0,221.0,1388.0,5.0
37,3,2024-09-14,British Columbia,2919.0,551.0,2832.0,59.0,32.0,2.0,3.0,57.0,2.0,2826.0,9.0,713.0,3.0,2.0,2.0,3.0,0.0,713.0,5.0,713.0,6.0,704.0,110.0,704.0,7.0
37,3,2024-09-14,Yukon,56.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,,,,,,,,,,,,,,
37,3,2024-09-14,Northwest Territories,37.0,7.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,37.0,0.0,,,,,,,37.0,0.0,37.0,0.0,37.0,11.0,,
37,3,2024-09-14,Nunavut,97.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,1.0,65.0,1.0,,,,,,,,,,,,,,
37,3,2024-09-14,Territories,190.0,29.0,145.0,2.0,1.0,0.0,0.0,1.0,1.0,144.0,1.0,,,,,,,37.0,0.0,37.0,0.0,37.0,11.0,,
37,3,2024-09-14,Canada,30651.0,5704.0,20610.0,112.0,46.0,9.0,33.0,102.0,10.0,19058.0,118.0,8498.0,18.0,18.0,9.0,14.0,46.0,8547.0,62.0,8481.0,21.0,8590.0,1133.0,7096.0,49.0
38,4,2024-09-21,Newfoundland and Labrador,775.0,101.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,641.0,2.0,0.0,0.0,4.0,0.0,641.0,5.0,641.0,1.0,641.0,150.0,641.0,2.0
38,4,2024-09-21,Prince Edward Island,136.0,15.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,7.0,11.0,2.0
38,4,2024-09-21,Nova Scotia,1339.0,279.0,1272.0,1.0,0.0,0.0,1.0,1.0,0.0,1177.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,42.0,13.0,42.0,1.0
38,4,2024-09-21,New Brunswick,1272.0,204.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,0.0,153.0,0.0,1.0,2.0,1.0,0.0,153.0,5.0,153.0,0.0,153.0,47.0,153.0,5.0
38,4,2024-09-21,Atlantic,3522.0,599.0,2814.0,1.0,0.0,0.0,1.0,1.0,0.0,2719.0,0.0,847.0,2.0,1.0,2.0,5.0,0.0,847.0,10.0,847.0,1.0,847.0,217.0,847.0,10.0
38,4,2024-09-21,Région Nord-Est,1621.0,349.0,1385.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,1.0,119.0,0.0,1.0,1.0,1.0,0.0,119.0,0.0,112.0,1.0,119.0,25.0,119.0,2.0
38,4,2024-09-21,Québec-Chaudière-Appalaches,1880.0,317.0,1141.0,3.0,0.0,0.0,0.0,0.0,3.0,1141.0,12.0,546.0,1.0,1.0,0.0,1.0,0.0,562.0,7.0,546.0,0.0,573.0,142.0,493.0,17.0
38,4,2024-09-21,Centre-du-Québec,2686.0,715.0,853.0,4.0,0.0,0.0,4.0,4.0,0.0,616.0,18.0,38.0,0.0,1.0,0.0,0.0,0.0,38.0,1.0,38.0,0.0,38.0,13.0,39.0,3.0
38,4,2024-09-21,Montréal-Laval,2130.0,391.0,1607.0,7.0,0.0,0.0,7.0,7.0,0.0,1463.0,24.0,860.0,6.0,7.0,5.0,2.0,0.0,860.0,12.0,864.0,3.0,884.0,134.0,860.0,8.0
38,4,2024-09-21,Ouest du Québec,1770.0,527.0,813.0,4.0,0.0,0.0,3.0,3.0,1.0,812.0,11.0,13.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,14.0,4.0,13.0,0.0
38,4,2024-09-21,Montérégie,1715.0,425.0,1353.0,1.0,0.0,0.0,1.0,1.0,0.0,1353.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,16.0,1.0,8.0,0.0
38,4,2024-09-21,Quebec,11802.0,2724.0,7152.0,19.0,0.0,0.0,15.0,15.0,4.0,6048.0,76.0,1584.0,8.0,10.0,6.0,4.0,0.0,1600.0,20.0,1581.0,4.0,1644.0,319.0,1532.0,30.0
38,4,2024-09-21,PHOL - Ottawa,132.0,44.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,72.0,0.0,72.0,0.0,72.0,15.0,72.0,0.0
38,4,2024-09-21,EORLA,701.0,92.0,437.0,2.0,0.0,0.0,2.0,2.0,0.0,437.0,5.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,48.0,0.0,48.0,8.0,48.0,0.0
38,4,2024-09-21,PHOL - Kingston,201.0,57.0,105.0,1.0,1.0,0.0,0.0,1.0,0.0,105.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,66.0,21.0,66.0,1.0
38,4,2024-09-21,PHOL - Peterborough,97.0,55.0,128.0,1.0,0.0,1.0,0.0,1.0,0.0,128.0,2.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,1.0,83.0,0.0,83.0,24.0,83.0,0.0
38,4,2024-09-21,PHOL - Toronto,762.0,207.0,799.0,2.0,2.0,0.0,0.0,2.0,0.0,799.0,0.0,702.0,0.0,0.0,0.0,0.0,12.0,703.0,5.0,702.0,4.0,702.0,159.0,702.0,1.0
38,4,2024-09-21,UHN / Mount Sinai Hospital,872.0,131.0,787.0,2.0,0.0,0.0,2.0,2.0,0.0,787.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,0.0,85.0,5.0,85.0,0.0
38,4,2024-09-21,Sick Kids Hospital - Toronto,108.0,9.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,2.0,124.0,1.0,1.0,0.0,0.0,0.0,124.0,1.0,124.0,0.0,124.0,49.0,124.0,2.0
38,4,2024-09-21,Shared Hospital Laboratory,1360.0,131.0,996.0,2.0,2.0,0.0,0.0,2.0,0.0,997.0,2.0,987.0,0.0,0.0,0.0,0.0,15.0,987.0,1.0,995.0,1.0,995.0,84.0,995.0,0.0
38,4,2024-09-21,PHOL - Hamilton,72.0,24.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,90.0,0.0,0.0,0.0,0.0,5.0,90.0,2.0,90.0,0.0,90.0,23.0,90.0,0.0
38,4,2024-09-21,St. Joseph's - Hamilton,1595.0,209.0,1423.0,6.0,0.0,0.0,5.0,5.0,1.0,1423.0,6.0,1423.0,0.0,0.0,4.0,0.0,0.0,1423.0,2.0,1423.0,4.0,1423.0,205.0,0.0,0.0
38,4,2024-09-21,PHOL - London,408.0,205.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,1.0,247.0,0.0,0.0,0.0,0.0,2.0,248.0,1.0,247.0,1.0,247.0,29.0,247.0,0.0
38,4,2024-09-21,St. Joseph's - London,549.0,82.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.0,72.0,0.0,0.0,0.0,0.0,1.0,73.0,1.0,73.0,0.0,73.0,14.0,73.0,0.0
38,4,2024-09-21,PHOL - Orillia,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0
38,4,2024-09-21,PHOL - Sudbury,23.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0
38,4,2024-09-21,PHOL - Timmins,44.0,22.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,25.0,0.0,25.0,4.0,25.0,0.0
38,4,2024-09-21,PHOL - Sault Ste. Marie,7.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0
38,4,2024-09-21,Sault Area Hospital,79.0,5.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,68.0,0.0,68.0,11.0,68.0,1.0
38,4,2024-09-21,PHOL - Thunder Bay,28.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,25.0,0.0,25.0,4.0,25.0,0.0
38,4,2024-09-21,Ontario,7047.0,1301.0,5592.0,16.0,5.0,1.0,9.0,15.0,1.0,5593.0,20.0,4146.0,1.0,1.0,4.0,0.0,39.0,4149.0,16.0,4155.0,10.0,4155.0,655.0,2732.0,5.0
38,4,2024-09-21,Manitoba,1105.0,199.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,67.0,0.0,0.0,1.0,1.0,0.0,67.0,2.0,91.0,0.0,67.0,28.0,91.0,0.0
38,4,2024-09-21,Saskatchewan,1624.0,248.0,1060.0,3.0,1.0,0.0,0.0,1.0,2.0,952.0,1.0,441.0,0.0,0.0,0.0,1.0,0.0,441.0,5.0,441.0,1.0,441.0,77.0,441.0,0.0
38,4,2024-09-21,Alberta,4070.0,497.0,1106.0,12.0,6.0,2.0,1.0,9.0,3.0,990.0,2.0,990.0,4.0,2.0,2.0,0.0,0.0,990.0,10.0,903.0,0.0,977.0,212.0,990.0,5.0
38,4,2024-09-21,Prairies,6799.0,944.0,2456.0,15.0,7.0,2.0,1.0,10.0,5.0,2232.0,3.0,1498.0,4.0,2.0,3.0,2.0,0.0,1498.0,17.0,1435.0,1.0,1485.0,317.0,1522.0,5.0
38,4,2024-09-21,British Columbia,3075.0,531.0,3033.0,60.0,28.0,4.0,0.0,60.0,0.0,3033.0,12.0,831.0,7.0,2.0,5.0,8.0,0.0,831.0,2.0,831.0,4.0,823.0,186.0,823.0,4.0
38,4,2024-09-21,Yukon,50.0,6.0,37.0,1.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,,,,,,,,,,,,,,
38,4,2024-09-21,Northwest Territories,47.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,,,,,,,45.0,0.0,45.0,0.0,45.0,16.0,,
38,4,2024-09-21,Nunavut,111.0,10.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,,,,,,,,,,,,,,
38,4,2024-09-21,Territories,208.0,22.0,170.0,1.0,0.0,0.0,0.0,1.0,0.0,170.0,0.0,,,,,,,45.0,0.0,45.0,0.0,45.0,16.0,,
38,4,2024-09-21,Canada,32453.0,6121.0,21217.0,112.0,40.0,7.0,26.0,102.0,10.0,19795.0,111.0,8906.0,22.0,16.0,20.0,19.0,39.0,8970.0,65.0,8894.0,20.0,8999.0,1710.0,7456.0,54.0
39,5,2024-09-28,Newfoundland and Labrador,789.0,103.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,641.0,2.0,0.0,1.0,3.0,0.0,641.0,4.0,641.0,4.0,641.0,164.0,641.0,3.0
39,5,2024-09-28,Prince Edward Island,161.0,28.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,10.0,19.0,1.0
39,5,2024-09-28,Nova Scotia,1560.0,286.0,1496.0,4.0,0.0,0.0,4.0,4.0,0.0,1393.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,36.0,0.0,36.0,7.0,36.0,1.0
39,5,2024-09-28,New Brunswick,1348.0,212.0,880.0,2.0,1.0,0.0,1.0,2.0,0.0,880.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,138.0,3.0,138.0,0.0,138.0,43.0,138.0,2.0
39,5,2024-09-28,Atlantic,3858.0,629.0,3085.0,6.0,1.0,0.0,5.0,6.0,0.0,2982.0,3.0,834.0,2.0,0.0,1.0,3.0,0.0,834.0,8.0,834.0,4.0,834.0,224.0,834.0,7.0
39,5,2024-09-28,Région Nord-Est,1572.0,304.0,1310.0,1.0,0.0,0.0,1.0,1.0,0.0,643.0,3.0,123.0,0.0,0.0,1.0,0.0,0.0,123.0,5.0,118.0,0.0,123.0,47.0,123.0,3.0
39,5,2024-09-28,Québec-Chaudière-Appalaches,1631.0,261.0,1152.0,4.0,0.0,0.0,0.0,0.0,4.0,1152.0,14.0,553.0,0.0,1.0,0.0,1.0,0.0,563.0,24.0,554.0,0.0,570.0,130.0,491.0,11.0
39,5,2024-09-28,Centre-du-Québec,2540.0,583.0,868.0,2.0,0.0,0.0,2.0,2.0,0.0,632.0,28.0,43.0,1.0,1.0,0.0,1.0,0.0,42.0,0.0,43.0,0.0,43.0,10.0,43.0,2.0
39,5,2024-09-28,Montréal-Laval,2114.0,340.0,1806.0,7.0,0.0,0.0,7.0,7.0,0.0,1696.0,50.0,953.0,4.0,8.0,1.0,3.0,0.0,953.0,18.0,955.0,0.0,986.0,167.0,953.0,4.0
39,5,2024-09-28,Ouest du Québec,1719.0,437.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,28.0,0.0,30.0,15.0,28.0,1.0
39,5,2024-09-28,Montérégie,1756.0,382.0,1363.0,1.0,0.0,0.0,0.0,0.0,1.0,1363.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,19.0,2.0,14.0,0.0
39,5,2024-09-28,Quebec,11332.0,2307.0,7310.0,15.0,0.0,0.0,10.0,10.0,5.0,6297.0,123.0,1714.0,5.0,10.0,2.0,5.0,0.0,1723.0,48.0,1712.0,0.0,1771.0,371.0,1652.0,21.0
39,5,2024-09-28,PHOL - Ottawa,218.0,98.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,108.0,0.0,0.0,0.0,0.0,3.0,108.0,1.0,108.0,1.0,108.0,23.0,108.0,2.0
39,5,2024-09-28,EORLA,854.0,113.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,9.0,30.0,1.0,1.0,0.0,0.0,0.0,30.0,1.0,30.0,0.0,30.0,7.0,30.0,0.0
39,5,2024-09-28,PHOL - Kingston,210.0,50.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,0.0,54.0,12.0,54.0,0.0
39,5,2024-09-28,PHOL - Peterborough,130.0,49.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,2.0,67.0,0.0,0.0,0.0,0.0,5.0,67.0,1.0,67.0,0.0,67.0,28.0,67.0,0.0
39,5,2024-09-28,PHOL - Toronto,538.0,157.0,784.0,2.0,4.0,3.0,0.0,2.0,0.0,785.0,0.0,691.0,0.0,0.0,0.0,0.0,26.0,691.0,2.0,690.0,3.0,691.0,183.0,690.0,9.0
39,5,2024-09-28,UHN / Mount Sinai Hospital,898.0,82.0,807.0,1.0,0.0,0.0,1.0,1.0,0.0,807.0,2.0,93.0,0.0,0.0,0.0,0.0,0.0,93.0,1.0,93.0,0.0,93.0,3.0,93.0,0.0
39,5,2024-09-28,Sick Kids Hospital - Toronto,88.0,3.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,3.0,112.0,2.0,0.0,0.0,1.0,0.0,112.0,1.0,112.0,0.0,112.0,47.0,112.0,1.0
39,5,2024-09-28,Shared Hospital Laboratory,1471.0,98.0,1126.0,4.0,3.0,0.0,0.0,3.0,1.0,1126.0,7.0,1127.0,0.0,0.0,0.0,0.0,5.0,1127.0,3.0,1130.0,3.0,1130.0,129.0,1130.0,0.0
39,5,2024-09-28,PHOL - Hamilton,38.0,9.0,64.0,1.0,2.0,1.0,0.0,1.0,0.0,64.0,0.0,63.0,0.0,0.0,0.0,0.0,2.0,63.0,0.0,63.0,0.0,63.0,30.0,63.0,0.0
39,5,2024-09-28,St. Joseph's - Hamilton,1746.0,176.0,1576.0,4.0,0.0,0.0,3.0,3.0,1.0,1576.0,1.0,1576.0,0.0,0.0,4.0,0.0,0.0,1576.0,2.0,1576.0,1.0,1576.0,221.0,0.0,0.0
39,5,2024-09-28,PHOL - London,388.0,155.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,256.0,1.0,256.0,38.0,256.0,0.0
39,5,2024-09-28,St. Joseph's - London,499.0,64.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,0.0,0.0,0.0,1.0,67.0,2.0,67.0,0.0,67.0,11.0,67.0,0.0
39,5,2024-09-28,PHOL - Orillia,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,3.0,6.0,0.0
39,5,2024-09-28,PHOL - Sudbury,20.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,5.0,19.0,0.0
39,5,2024-09-28,PHOL - Timmins,41.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,36.0,1.0,36.0,0.0,36.0,5.0,36.0,0.0
39,5,2024-09-28,PHOL - Sault Ste. Marie,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,6.0,6.0,0.0
39,5,2024-09-28,Sault Area Hospital,79.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,69.0,0.0,69.0,15.0,69.0,0.0
39,5,2024-09-28,PHOL - Thunder Bay,57.0,22.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,0.0,39.0,8.0,39.0,0.0
39,5,2024-09-28,Ontario,7281.0,1095.0,5838.0,12.0,9.0,4.0,4.0,10.0,2.0,5839.0,24.0,4419.0,3.0,1.0,4.0,1.0,43.0,4419.0,15.0,4421.0,9.0,4422.0,774.0,2845.0,12.0
39,5,2024-09-28,Manitoba,1327.0,259.0,411.0,1.0,0.0,0.0,1.0,1.0,0.0,411.0,0.0,67.0,0.0,1.0,1.0,0.0,0.0,67.0,0.0,110.0,0.0,67.0,20.0,110.0,0.0
39,5,2024-09-28,Saskatchewan,1620.0,264.0,1088.0,3.0,0.0,0.0,3.0,3.0,0.0,995.0,6.0,445.0,0.0,1.0,0.0,1.0,0.0,445.0,1.0,445.0,1.0,445.0,85.0,445.0,0.0
39,5,2024-09-28,Alberta,5249.0,632.0,1189.0,6.0,3.0,3.0,0.0,6.0,0.0,1113.0,6.0,1113.0,8.0,1.0,2.0,0.0,0.0,1113.0,12.0,1110.0,0.0,1099.0,248.0,1113.0,5.0
39,5,2024-09-28,Prairies,8196.0,1155.0,2688.0,10.0,3.0,3.0,4.0,10.0,0.0,2519.0,12.0,1625.0,8.0,3.0,3.0,1.0,0.0,1625.0,13.0,1665.0,1.0,1611.0,353.0,1668.0,5.0
39,5,2024-09-28,British Columbia,3446.0,637.0,3415.0,65.0,30.0,4.0,0.0,64.0,1.0,3415.0,7.0,843.0,8.0,3.0,1.0,2.0,0.0,843.0,2.0,843.0,6.0,833.0,209.0,833.0,3.0
39,5,2024-09-28,Yukon,45.0,4.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,0.0,,,,,,,,,,,,,,
39,5,2024-09-28,Northwest Territories,40.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,,,,40.0,2.0,40.0,0.0,40.0,14.0,,
39,5,2024-09-28,Nunavut,126.0,11.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,
39,5,2024-09-28,Territories,211.0,16.0,173.0,1.0,1.0,0.0,0.0,1.0,0.0,173.0,0.0,,,,,,,40.0,2.0,40.0,0.0,40.0,14.0,,
39,5,2024-09-28,Canada,34324.0,5839.0,22509.0,109.0,44.0,11.0,23.0,101.0,8.0,21225.0,169.0,9435.0,26.0,17.0,11.0,12.0,43.0,9484.0,88.0,9515.0,20.0,9511.0,1945.0,7832.0,48.0
40,6,2024-10-05,Newfoundland and Labrador,776.0,97.0,648.0,1.0,0.0,0.0,1.0,1.0,0.0,648.0,0.0,648.0,3.0,0.0,1.0,4.0,0.0,648.0,5.0,648.0,0.0,648.0,161.0,648.0,0.0
40,6,2024-10-05,Prince Edward Island,196.0,22.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,21.0,0.0,21.0,12.0,21.0,0.0
40,6,2024-10-05,Nova Scotia,1659.0,294.0,1579.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.0,4.0,53.0,0.0,0.0,0.0,1.0,0.0,53.0,1.0,53.0,0.0,53.0,21.0,53.0,0.0
40,6,2024-10-05,New Brunswick,1194.0,167.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,1.0,167.0,0.0,2.0,2.0,0.0,0.0,167.0,1.0,167.0,0.0,167.0,46.0,167.0,5.0
40,6,2024-10-05,Atlantic,3825.0,580.0,3136.0,1.0,0.0,0.0,1.0,1.0,0.0,3026.0,5.0,889.0,3.0,2.0,4.0,5.0,0.0,889.0,7.0,889.0,0.0,889.0,240.0,889.0,5.0
40,6,2024-10-05,Région Nord-Est,1435.0,229.0,1338.0,1.0,0.0,0.0,1.0,1.0,0.0,638.0,2.0,118.0,2.0,3.0,2.0,1.0,0.0,118.0,6.0,110.0,0.0,118.0,35.0,118.0,7.0
40,6,2024-10-05,Québec-Chaudière-Appalaches,1732.0,240.0,1148.0,3.0,0.0,0.0,0.0,0.0,3.0,1149.0,16.0,545.0,1.0,0.0,2.0,3.0,0.0,555.0,18.0,545.0,0.0,566.0,146.0,485.0,12.0
40,6,2024-10-05,Centre-du-Québec,2421.0,500.0,823.0,2.0,0.0,0.0,2.0,2.0,0.0,594.0,25.0,44.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,44.0,0.0,47.0,14.0,45.0,4.0
40,6,2024-10-05,Montréal-Laval,1950.0,333.0,1677.0,10.0,0.0,0.0,8.0,8.0,2.0,1587.0,32.0,883.0,3.0,8.0,1.0,0.0,0.0,883.0,10.0,885.0,3.0,905.0,130.0,883.0,6.0
40,6,2024-10-05,Ouest du Québec,1510.0,299.0,734.0,2.0,0.0,0.0,1.0,1.0,1.0,734.0,13.0,28.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,28.0,0.0,28.0,9.0,28.0,2.0
40,6,2024-10-05,Montérégie,1792.0,335.0,1363.0,5.0,0.0,0.0,3.0,3.0,2.0,1358.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,12.0,1.0,4.0,0.0
40,6,2024-10-05,Quebec,10840.0,1936.0,7083.0,23.0,0.0,0.0,15.0,15.0,8.0,6060.0,117.0,1622.0,6.0,12.0,5.0,5.0,0.0,1632.0,35.0,1616.0,3.0,1676.0,335.0,1563.0,31.0
40,6,2024-10-05,PHOL - Ottawa,211.0,85.0,161.0,1.0,1.0,0.0,0.0,1.0,0.0,161.0,1.0,121.0,0.0,0.0,0.0,0.0,3.0,121.0,1.0,121.0,0.0,121.0,18.0,121.0,1.0
40,6,2024-10-05,EORLA,846.0,110.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,10.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,0.0,47.0,16.0,47.0,0.0
40,6,2024-10-05,PHOL - Kingston,199.0,84.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,86.0,0.0,0.0,0.0,0.0,1.0,86.0,0.0,86.0,0.0,86.0,22.0,86.0,0.0
40,6,2024-10-05,PHOL - Peterborough,102.0,31.0,139.0,1.0,0.0,1.0,0.0,1.0,0.0,139.0,4.0,77.0,0.0,0.0,0.0,0.0,2.0,77.0,3.0,77.0,0.0,77.0,18.0,77.0,0.0
40,6,2024-10-05,PHOL - Toronto,1007.0,281.0,1056.0,3.0,3.0,6.0,0.0,3.0,0.0,1060.0,2.0,938.0,0.0,0.0,0.0,0.0,41.0,939.0,5.0,937.0,1.0,938.0,270.0,937.0,6.0
